id,text
169694,"When CARDNAME enters, draw a card, then you may put a land card from your hand onto the battlefield. If you put a Cave onto the battlefield this way, you gain 4 life."
169695,Lands you control enter untapped.
169696,{o5oGoG}: Put seven +1/+1 counters on target noncreature land you control. It becomes a 0/0 Fungus creature with haste. It's still a land.
169697,"If a creature you control would explore, instead you scry 1, then that creature explores."
169698,"When CARDNAME enters, target creature you control explores."
169699,"When a land you control enters, if you control seven or more lands, transform CARDNAME."
169700,"{o3oG}, {oT}: Look at the top four cards of your library. You may reveal a creature card from among them and put that card into your hand. Put the rest on the bottom of your library in a random order."
169701,Return up to one target permanent card from your graveyard to your hand. Discover 4.
169702,{o1oWoU}: Exile another target creature or artifact you control. Return it to the battlefield under its owner's control at the beginning of the next end step.
169703,"Descend 4 — As long as there are four or more permanent cards in your graveyard, CARDNAME gets +2/+2 and has trample."
169704,"Descend 8 — As long as there are eight or more permanent cards in your graveyard, CARDNAME gets an additional +2/+2 and can't be blocked by more than one creature."
169705,"Whenever you gain life, CARDNAME explores. Then destroy all other creatures if its power is exactly 20."
169706,Descend 8 — CARDNAME can't attack or block unless there are eight or more permanent cards in your graveyard.
169707,"{o2oUoB}: Draw a card, then discard a card. When you discard a card this way, target player mills cards equal to its mana value."
169708,"Whenever you attack with one or more non-Gnome creatures, put a +1/+1 counter on CARDNAME, then create X 1/1 colorless Gnome artifact creature tokens that are tapped and attacking, where X is the number of +1/+1 counters on CARDNAME."
169709,Sacrifice another creature or artifact: Put a +1/+1 counter on CARDNAME.
169710,"Whenever CARDNAME attacks, create a Treasure token. Until end of turn, you may look at the top card of your library any time, and you may play lands and cast spells from the top of your library."
169711,"Whenever CARDNAME attacks, you may tap two untapped artifacts and/or creatures you control. If you do, discover 3."
169712,"Whenever an artifact you control enters, put a +1/+1 counter on target Pirate you control."
169713,"At the beginning of combat on your turn, CARDNAME explores. Then you may have it become a copy of another creature you control until end of turn."
169714,"When CARDNAME enters, you may pay {o2}. When you do, target Dinosaur you control deals damage equal to its power to another target creature."
169715,"Whenever CARDNAME attacks, reveal the top card of your library. If it's a creature card with mana value 3 or less, put it into your hand. Otherwise, you may put it into your graveyard."
169716,"Create X Map tokens, where X is one plus the number of opponents who control an artifact."
169717,"Whenever one or more creatures you control each with power greater than its base power deals combat damage to a player, draw a card."
169718,"When CARDNAME enters, create a 4/4 white and blue Golem artifact creature token."
169719,Craft with artifact {o4oWoWoU}
169720,{oT}: Create a 4/4 white and blue Golem artifact creature token. Activate only if CARDNAME or another artifact entered the battlefield under your control this turn.
169721,"Destroy target noncreature, nonland permanent with mana value 1 or less."
169722,"Choose one. If you descended this turn, you may choose both instead. 
• Destroy target creature or planeswalker. 
• Destroy target noncreature, nonland permanent with mana value 1 or less."
169723,CARDNAME's power and toughness are each equal to the number of creatures you control that are Fungi and/or Saprolings.
169724,"At the beginning of your end step, create X 1/1 black Fungus creature tokens with ""This token can't block,"" where X is the number of times you descended this turn."
169725,"Whenever a creature you control explores a land card, you may put a land card from your hand onto the battlefield tapped."
169726,"Whenever a creature you control explores a nonland card, put a +1/+1 counter on CARDNAME."
169727,"When CARDNAME enters, create two 0/1 green Dinosaur Egg creature tokens."
169728,"At the beginning of combat on your turn, if you control one or more Eggs, sacrifice an Egg, then create a 3/3 green Dinosaur creature token."
169729,"Whenever you cast a spell from exile, CARDNAME deals 2 damage to each opponent and you gain 2 life."
169730,Create a 3/2 red and white Spirit creature token.
169731,Discover 4.
169732,Exile any number of target cards from your graveyard. Add {oR} for each card exiled this way. You may play those cards this turn.
169733,"{oUoR}, {oT}: Create a token that's a copy of another target creature or artifact you control, except it's an artifact in addition to its other types. It gains haste. Sacrifice it at the beginning of the next end step."
169734,"Whenever CARDNAME attacks, for each creature you control with power greater than that creature's base power, put a number of +1/+1 counters on that creature equal to the difference."
169735,Fathomless descent — Return to the battlefield target nonland permanent card in your graveyard with mana value less than or equal to the number of permanent cards in your graveyard.
169736,Descend 8 — {o4oUoB}: Return this card from your graveyard to the battlefield with a finality counter on it. Activate only if there are eight or more permanent cards in your graveyard and only as a sorcery.
169737,"Whenever you sacrifice another permanent, you gain 2 life if this is the first time this ability has resolved this turn. If it's the second time, each opponent loses 2 life. If it's the third time, create a 4/3 white and black Vampire Demon creature token with flying."
169738,"Descend 8 — Choose one. If there are eight or more permanent cards in your graveyard as you cast this spell, choose one or more instead. 
• Return target nonland permanent to its owner's hand. 
• Target opponent discards a card. 
• Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard."
169739,"At the beginning of your end step, if you descended this turn, each opponent may discard a card or sacrifice a permanent of their choice. CARDNAME deals 3 damage to each opponent who didn't."
169740,"{o5}, Exile this card from your graveyard: Discover 5. Activate only as a sorcery."
169741,Spells you control can't be countered.
169742,"At the beginning of your end step, discover 5."
169743,"When CARDNAME enters, you may search your library for a basic land card or Cave card, reveal it, then shuffle and put that card on top."
169744,"Whenever you're dealt combat damage, the attacking player gains control of CARDNAME and untaps it."
169745,"{o2}, {oT}: Draw a card and put a point counter on CARDNAME. Then if it has five or more point counters on it, sacrifice it and create a Treasure token."
